item_id,timestamp,mean,0.1,0.25,0.5,0.75,0.9
TELCO,2021-07-31 03:25:00,-0.9651885773608403,-1.6046820040217877,-1.3049351977151409,-0.9651885773608403,-0.6326499919424549,-0.3305478661033271
TELCO,2021-07-31 03:30:00,-0.9836544579726443,-1.6319963597018474,-1.3308767123521739,-0.9836544579726443,-0.6428654043615638,-0.3370334216529237
TELCO,2021-07-31 03:35:00,-0.9737918423308067,-1.6303607667718003,-1.324686122306443,-0.9737918423308067,-0.6297095394652963,-0.33222086700235853
TELCO,2021-07-31 03:40:00,-1.005048863334241,-1.6750830415870726,-1.357524173470489,-1.005048863334241,-0.6619877473497522,-0.3446330271735009
TELCO,2021-07-31 03:45:00,-1.0036742987679794,-1.6736478171587374,-1.3582354056540955,-1.0036742987679794,-0.6484200619982924,-0.3368327176128152
TELCO,2021-07-31 03:50:00,-1.0246484256702082,-1.7056755829232393,-1.3789553175607174,-1.0246484256702082,-0.6688491486198597,-0.3537841250501902
TELCO,2021-07-31 03:55:00,-1.027011186074307,-1.7075647079693446,-1.385504732495161,-1.027011186074307,-0.6662865517791703,-0.3422433371419349
TELCO,2021-07-31 04:00:00,-1.0106807429614122,-1.705363099492896,-1.382887679614247,-1.0106807429614122,-0.6528423627907869,-0.3366305074391728
TELCO,2021-07-31 04:05:00,-1.0130221559798824,-1.7222957682739823,-1.3875136569487236,-1.0130221559798824,-0.6516707329677394,-0.3190483851087089
TELCO,2021-07-31 04:10:00,-1.0288431467792019,-1.738450413667835,-1.3991005100683753,-1.0288431467792019,-0.6563471537655363,-0.33385801484295136
TELCO,2021-07-31 04:15:00,-1.0380399680390657,-1.7500005328228974,-1.412107889217864,-1.0380399680390657,-0.6714439914890588,-0.3421149861593453
TELCO,2021-07-31 04:20:00,-1.0491120838437948,-1.7727414000736017,-1.4296746606718633,-1.0491120838437948,-0.673486991198821,-0.3369473997133128
TELCO,2021-07-31 04:25:00,-1.0537122349285903,-1.7791975688661485,-1.4361280708819595,-1.0537122349285903,-0.6786700001734174,-0.3415925678302415
TELCO,2021-07-31 04:30:00,-1.0514236330746212,-1.784218019783697,-1.435615222903774,-1.0514236330746212,-0.6733721037142995,-0.33885336339601957
TELCO,2021-07-31 04:35:00,-1.059424187335526,-1.7901985472238597,-1.4475088127737648,-1.059424187335526,-0.6741082823127925,-0.3331527989175479
TELCO,2021-07-31 04:40:00,-1.0646769722573883,-1.8025581446299896,-1.4567648299436473,-1.0646769722573883,-0.6798049514184996,-0.32761463108744593
TELCO,2021-07-31 04:45:00,-1.0659174551716721,-1.811965695774942,-1.4622389613730589,-1.0659174551716721,-0.6760741155166191,-0.3312494377870925
TELCO,2021-07-31 04:50:00,-1.077967031399142,-1.8287788223895394,-1.4737993609612519,-1.077967031399142,-0.6842388987038373,-0.3384830566499114
TELCO,2021-07-31 04:55:00,-1.0728124628048625,-1.8358535092143378,-1.4706807133357758,-1.0728124628048625,-0.6861152806774803,-0.32693301981974654
TELCO,2021-07-31 05:00:00,-1.0777823703322946,-1.8434525393257672,-1.479243142164745,-1.0777823703322946,-0.6787927420489832,-0.32579184634612884
TELCO,2021-07-31 05:05:00,-1.0598404912198582,-1.828435440888133,-1.4663160273649956,-1.0598404912198582,-0.6611781464547342,-0.29723816690053084
TELCO,2021-07-31 05:10:00,-1.086031268623813,-1.858696853333209,-1.4943974985568902,-1.086031268623813,-0.6871095616161341,-0.32227182382192865
TELCO,2021-07-31 05:15:00,-1.0780481539924556,-1.8592049508904671,-1.488412390613747,-1.0780481539924556,-0.6742545403734335,-0.30742471985693887
TELCO,2021-07-31 05:20:00,-1.0896239529876417,-1.8721483236835939,-1.4968698180982543,-1.0896239529876417,-0.6779305829989852,-0.3051112669803443
TELCO,2021-07-31 05:25:00,-1.0928202531964302,-1.88196555659178,-1.510524139059936,-1.0928202531964302,-0.6800407699898049,-0.3025195673385572
TELCO,2021-07-31 05:30:00,-1.1006989473919546,-1.8963797496666182,-1.5136601042139897,-1.1006989473919546,-0.6814929503001801,-0.3071725670590915
TELCO,2021-07-31 05:35:00,-1.0900104047207058,-1.8937341663901814,-1.5147017694949172,-1.0900104047207058,-0.67419837655964,-0.292246257519122
TELCO,2021-07-31 05:40:00,-1.0994386892540384,-1.8985792040668001,-1.5176672904548938,-1.0994386892540384,-0.674437832020196,-0.2936067874164839
TELCO,2021-07-31 05:45:00,-1.0879654931633076,-1.8996716647018697,-1.5158090793990318,-1.0879654931633076,-0.6661182208896529,-0.28392410654929584
TELCO,2021-07-31 05:50:00,-1.0913978728267377,-1.9128929461746753,-1.523349588998978,-1.0913978728267377,-0.6612424057854074,-0.2797690007129351
TELCO,2021-07-31 05:55:00,-1.0883651457589218,-1.9075490362453904,-1.5130473208277553,-1.0883651457589218,-0.6526284121799582,-0.26495699810129925
TELCO,2021-07-31 06:00:00,-1.0968309644194436,-1.930448014105812,-1.5277958688897866,-1.0968309644194436,-0.6667005129534282,-0.28093140260607674
TELCO,2021-07-31 06:05:00,-1.1058258914612336,-1.937223720740856,-1.5434558979052229,-1.1058258914612336,-0.66933098029386,-0.27148013999519294
TELCO,2021-07-31 06:10:00,-1.1065742142411088,-1.953171984245159,-1.5452855252417486,-1.1065742142411088,-0.6637477376058804,-0.26786872573141607
TELCO,2021-07-31 06:15:00,-1.1039417818309913,-1.949857347615536,-1.5495107768895058,-1.1039417818309913,-0.6623063243545819,-0.2585037240617001
TELCO,2021-07-31 06:20:00,-1.1033486290964478,-1.9432362975393493,-1.5504334733928777,-1.1033486290964478,-0.6570613328773414,-0.25310501680576003
TELCO,2021-07-31 06:25:00,-1.1123873940289966,-1.9626732374804738,-1.5583155252800105,-1.1123873940289966,-0.6628125618809828,-0.2534459835167021
TELCO,2021-07-31 06:30:00,-1.1072588193814528,-1.965301140231106,-1.5597215121239691,-1.1072588193814528,-0.6567080242745313,-0.2584818072404288
TELCO,2021-07-31 06:35:00,-1.1101667429806565,-1.9742189274019628,-1.568163556703114,-1.1101667429806565,-0.6568727696819181,-0.24491693701130968
TELCO,2021-07-31 06:40:00,-1.1020291377264797,-1.96564806034172,-1.5553126128510733,-1.1020291377264797,-0.6486082904901534,-0.23970857475727803
TELCO,2021-07-31 06:45:00,-1.1096801608887104,-1.9816747636507848,-1.569170312625081,-1.1096801608887104,-0.64880664647573,-0.2398411302010166
TELCO,2021-07-31 06:50:00,-1.1145797137235405,-1.990007112150816,-1.5770307876608642,-1.1145797137235405,-0.6536094241380694,-0.23464484057646434
TELCO,2021-07-31 06:55:00,-1.1088643533903249,-1.9974529764032418,-1.576875577382613,-1.1088643533903249,-0.6437207845493065,-0.2315474869600475
TELCO,2021-07-31 07:00:00,-1.1057751975140138,-1.991490027560026,-1.5752924199517921,-1.1057751975140138,-0.6411738861032119,-0.2219802324666238
TELCO,2021-07-31 07:05:00,-1.1151789276885238,-2.0133049310774105,-1.5832491276780738,-1.1151789276885238,-0.6448344247639153,-0.2248655172964295
TELCO,2021-07-31 07:10:00,-1.1073629637178586,-2.012928788398865,-1.5837017728453207,-1.1073629637178586,-0.6334493366931525,-0.2079868060978235
TELCO,2021-07-31 07:15:00,-1.1135500062402461,-2.025724445355288,-1.5879058593539712,-1.1135500062402461,-0.6378270293289852,-0.21281492837912702
TELCO,2021-07-31 07:20:00,-1.1152583474396351,-2.0191896003810372,-1.5945397905504315,-1.1152583474396351,-0.6323567410452742,-0.20147767715314327
TELCO,2021-07-31 07:25:00,-1.1116106566407435,-2.0261536583696733,-1.5915143738298667,-1.1116106566407435,-0.6305729314517776,-0.1930396242575675
TELCO,2021-07-31 07:30:00,-1.1110801220950834,-2.0297030662204163,-1.5890586471629327,-1.1110801220950834,-0.6304286837122901,-0.19531597328003644
TELCO,2021-07-31 07:35:00,-1.1138627764498978,-2.0333871320570114,-1.595302880464113,-1.1138627764498978,-0.6267406994849859,-0.1922446391087299
TELCO,2021-07-31 07:40:00,-1.1130948485261176,-2.04579033787867,-1.6034496701927943,-1.1130948485261176,-0.6277990641323442,-0.1958196696268231
TELCO,2021-07-31 07:45:00,-1.112907623304376,-2.0367939100053425,-1.6043993929475109,-1.112907623304376,-0.6244727430611274,-0.1859465539568944
TELCO,2021-07-31 07:50:00,-1.1191022614079176,-2.0491505227027265,-1.6082091386144104,-1.1191022614079176,-0.6206358815445313,-0.177504406875795
TELCO,2021-07-31 07:55:00,-1.1097780950083493,-2.0499472115455504,-1.6007111730910002,-1.1097780950083493,-0.6135437721994634,-0.17295084898904162
TELCO,2021-07-31 08:00:00,-1.1086492501386085,-2.0515691389449033,-1.6019118410579116,-1.1086492501386085,-0.6054539346296539,-0.15700531584976452
TELCO,2021-07-31 08:05:00,-1.1038010377456722,-2.046708972884867,-1.604389432983149,-1.1038010377456722,-0.6072014843530873,-0.14942598945534663
TELCO,2021-07-31 08:10:00,-1.0994521138293145,-2.0562377837745704,-1.5979843675713448,-1.0994521138293145,-0.6023745072097435,-0.1569305380024263
TELCO,2021-07-31 08:15:00,-1.1088927372003516,-2.063496300717998,-1.6071724958320472,-1.1088927372003516,-0.6011609957494352,-0.15248818476334983
TELCO,2021-07-31 08:20:00,-1.1078433817631783,-2.067731537639178,-1.6079812547608408,-1.1078433817631783,-0.592948630435567,-0.14029013962050968
TELCO,2021-07-31 08:25:00,-1.1016515614330316,-2.0694784984748864,-1.607834672426216,-1.1016515614330316,-0.5969653372743495,-0.13057228397822407
TELCO,2021-07-31 08:30:00,-1.0969729781221558,-2.0698601892828705,-1.6015555520290632,-1.0969729781221558,-0.5824144985157621,-0.1239522225008246
TELCO,2021-07-31 08:35:00,-1.0973797892169803,-2.075674348116975,-1.6143227896061734,-1.0973797892169803,-0.5870991691167348,-0.11857857051662979
TELCO,2021-07-31 08:40:00,-1.0927167613990822,-2.082695462429574,-1.6181517243057693,-1.0927167613990822,-0.5805282026688038,-0.11298512752746309
TELCO,2021-07-31 08:45:00,-1.0949293676400318,-2.0775447927662745,-1.6122141928716505,-1.0949293676400318,-0.5700584357504312,-0.10437852852463517
TELCO,2021-07-31 08:50:00,-1.0859328552080616,-2.082752341685668,-1.6189889234311297,-1.0859328552080616,-0.5649935046676366,-0.10557497241260483
TELCO,2021-07-31 08:55:00,-1.091103136977508,-2.084251214084574,-1.617089203915967,-1.091103136977508,-0.5661573327171792,-0.10204549623217211
TELCO,2021-07-31 09:00:00,-1.0839939388889759,-2.075800885234801,-1.613221551150072,-1.0839939388889759,-0.5473621964216904,-0.0814270108384442
TELCO,2021-07-31 09:05:00,-1.0723661322359743,-2.0659932792473072,-1.5992304138420383,-1.0723661322359743,-0.5409416296221394,-0.07352449541023956
TELCO,2021-07-31 09:10:00,-1.0781945372325363,-2.0754043757143292,-1.6074163216506858,-1.0781945372325363,-0.5490312558738878,-0.07265103620899095
TELCO,2021-07-31 09:15:00,-1.0775374428853897,-2.0806212514038394,-1.6116220537496835,-1.0775374428853897,-0.5381555838540258,-0.06559662287669282
TELCO,2021-07-31 09:20:00,-1.0694304420022398,-2.08466288869196,-1.6041431322190443,-1.0694304420022398,-0.5351760039783334,-0.05791662252288759
TELCO,2021-07-31 09:25:00,-1.0713428336348612,-2.089636741127425,-1.6042624461203159,-1.0713428336348612,-0.5354487196136023,-0.05507734033025068
TELCO,2021-07-31 09:30:00,-1.062159392111346,-2.0893393948452097,-1.6025235688547443,-1.062159392111346,-0.5225349232334461,-0.03914371543296577
TELCO,2021-07-31 09:35:00,-1.0660038956056817,-2.0841202184792764,-1.6000034466434578,-1.0660038956056817,-0.5156475722480685,-0.038539142044356024
TELCO,2021-07-31 09:40:00,-1.051934298064281,-2.0797844870743063,-1.5955327017771983,-1.051934298064281,-0.5058005102030043,-0.020198744724982697
TELCO,2021-07-31 09:45:00,-1.0514625771356163,-2.079916729209196,-1.5907301704425716,-1.0514625771356163,-0.4932838768087163,-0.010266433184480499
TELCO,2021-07-31 09:50:00,-1.0388827571685133,-2.0809224503151853,-1.5857096099352646,-1.0388827571685133,-0.49387873864355863,0.002865275567045078
TELCO,2021-07-31 09:55:00,-1.038811632686432,-2.0567314944969266,-1.5839291111962739,-1.038811632686432,-0.476390069658851,0.01214486534655533
TELCO,2021-07-31 10:00:00,-0.9999560760583555,-2.048678418141382,-1.5519488314956031,-0.9999560760583555,-0.44858553418524355,0.03765466912065353
TELCO,2021-07-31 10:05:00,-1.0011680402640977,-2.0499255578049125,-1.5584461490419792,-1.0011680402640977,-0.4411407971231179,0.05586199661186796
TELCO,2021-07-31 10:10:00,-0.9921266628048281,-2.0429505462010296,-1.5428191683012658,-0.9921266628048281,-0.4242184773160615,0.07476650494376261
TELCO,2021-07-31 10:15:00,-0.9840380171671035,-2.032936213245172,-1.5312970055305208,-0.9840380171671035,-0.4121588446368213,0.07543652678222551
TELCO,2021-07-31 10:20:00,-0.9915549253568823,-2.050437630360828,-1.5440158106866142,-0.9915549253568823,-0.4254038997594856,0.07327191241806758
TELCO,2021-07-31 10:25:00,-0.9947762582947044,-2.0602891947550606,-1.5526691768522398,-0.9947762582947044,-0.4262416785185478,0.07473453041252118
TELCO,2021-07-31 10:30:00,-0.9564231982140309,-2.0255735332355407,-1.5155069963082057,-0.9564231982140309,-0.39970760729412447,0.11426642035807713
TELCO,2021-07-31 10:35:00,-0.9460649911104725,-2.0180277105553017,-1.501925532964171,-0.9460649911104725,-0.37386029212453864,0.13572947696622403
TELCO,2021-07-31 10:40:00,-0.9344321956011548,-2.007087065417375,-1.4988445461314255,-0.9344321956011548,-0.3544260511503886,0.14793028567564295
TELCO,2021-07-31 10:45:00,-0.9079243784307947,-1.9925160359469591,-1.4766616661756433,-0.9079243784307947,-0.3404072191002517,0.17786250291804195
TELCO,2021-07-31 10:50:00,-0.8887490190067566,-1.968739801842776,-1.4564348006676258,-0.8887490190067566,-0.3149529183248143,0.1909780182206078
TELCO,2021-07-31 10:55:00,-0.8857921187476763,-1.9771119765462672,-1.4561791292713342,-0.8857921187476763,-0.31122992037347813,0.2073283637384779
TELCO,2021-07-31 11:00:00,-0.8121677250984283,-1.8911789067610905,-1.3858790082497816,-0.8121677250984283,-0.23716071079813825,0.28990672555084934
TELCO,2021-07-31 11:05:00,-0.762456298695044,-1.8657820694211542,-1.334114408522093,-0.762456298695044,-0.18538851321769637,0.33081929494796936
TELCO,2021-07-31 11:10:00,-0.8009716990922507,-1.89144432534656,-1.3751610341889444,-0.8009716990922507,-0.21569061134043016,0.30058811003744246
TELCO,2021-07-31 11:15:00,-0.7256328182440399,-1.8284483669230407,-1.3028082737659963,-0.7256328182440399,-0.13854331876996526,0.3784148636988523
TELCO,2021-07-31 11:20:00,-0.712380225713345,-1.8165405127769505,-1.294226899583526,-0.712380225713345,-0.13034604866921665,0.396966357503058
TELCO,2021-07-31 11:25:00,-0.6980276396922185,-1.8091355580606772,-1.2767880277714816,-0.6980276396922185,-0.1075271291145189,0.41196069716787453
TELCO,2021-07-31 11:30:00,-0.6670081761725793,-1.7821673891757408,-1.2493706978550279,-0.6670081761725793,-0.07349760859230818,0.4427204765509447
TELCO,2021-07-31 11:35:00,-0.654727464718838,-1.772998988974608,-1.2314947213500744,-0.654727464718838,-0.06865297836551365,0.4610923026017041
TELCO,2021-07-31 11:40:00,-0.5974907159792483,-1.7201511206673739,-1.180244818877235,-0.5974907159792483,-0.003735418338668653,0.5291373990900817
TELCO,2021-07-31 11:45:00,-0.5723837384233823,-1.7170536820484883,-1.1661092854267532,-0.5723837384233823,0.020670012587299877,0.5580651000528772
TELCO,2021-07-31 11:50:00,-0.552560762292539,-1.6798780283153034,-1.1382913555596539,-0.552560762292539,0.04146565487917674,0.5797872785294858
TELCO,2021-07-31 11:55:00,-0.5053542253039534,-1.644458299294934,-1.1093055490803523,-0.5053542253039534,0.08612869110796825,0.63363349947852
TELCO,2021-07-31 12:00:00,-0.3769005648106982,-1.518816493503886,-0.9744339572891065,-0.3769005648106982,0.21874958445709639,0.760577229345665
TELCO,2021-07-31 12:05:00,-0.32356855438117954,-1.4542402483069983,-0.9176730461890773,-0.32356855438117954,0.2836591828285342,0.8257033026793006
TELCO,2021-07-31 12:10:00,-0.24300205383632845,-1.3790107290623768,-0.8326382458136923,-0.24300205383632845,0.3710708490513991,0.9155591557857181
TELCO,2021-07-31 12:15:00,-0.24015948455409586,-1.388622910567423,-0.8332403209988524,-0.24015948455409586,0.37089991240879533,0.9142672714300679
TELCO,2021-07-31 12:20:00,-0.2339087785192789,-1.3740668662761792,-0.8336502083987904,-0.2339087785192789,0.37758772632727017,0.9340764251364039
TELCO,2021-07-31 12:25:00,-0.1704264312867693,-1.3200757039155508,-0.7813611258755622,-0.1704264312867693,0.43863708689934633,0.9879894609999407
TELCO,2021-07-31 12:30:00,-0.13069897716728213,-1.2935642177619333,-0.74099164581786,-0.13069897716728213,0.479694332571348,1.0411401049319862
TELCO,2021-07-31 12:35:00,-0.09335169818257191,-1.2585395165272781,-0.7021038099971719,-0.09335169818257191,0.5201221713338802,1.077651889420005
TELCO,2021-07-31 12:40:00,-0.07063973359535244,-1.2401981816698304,-0.6841278737500343,-0.07063973359535244,0.5466936085338947,1.106420814350761
TELCO,2021-07-31 12:45:00,-0.004493227926321786,-1.1692597580812372,-0.6238679751301985,-0.004493227926321786,0.6140065369774252,1.1698571017018575
TELCO,2021-07-31 12:50:00,0.03203295902567537,-1.1325755950761336,-0.581459884779901,0.03203295902567537,0.6488822379134271,1.2196903735040157
TELCO,2021-07-31 12:55:00,0.11336018900594148,-1.0606856321168983,-0.5022376898712323,0.11336018900594148,0.7350815991542261,1.3035367060949383
TELCO,2021-07-31 13:00:00,0.21338148013222816,-0.9705737011860338,-0.4049658365169189,0.21338148013222816,0.8301127143731637,1.39840638113353
TELCO,2021-07-31 13:05:00,0.22005649752100942,-0.970553593257532,-0.40840615763761157,0.22005649752100942,0.8412348421602739,1.4098182667591002
TELCO,2021-07-31 13:10:00,0.27789837754928426,-0.9159753454990672,-0.34672257494924663,0.27789837754928426,0.9010836350010869,1.4707905672057267
TELCO,2021-07-31 13:15:00,0.27959716167078663,-0.9132731516165811,-0.3481693434850962,0.27959716167078663,0.9065160326446118,1.4729741596332897
TELCO,2021-07-31 13:20:00,0.3440710012524897,-0.8510039410379437,-0.2797169644313736,0.3440710012524897,0.9712695154160726,1.5448095546393377
TELCO,2021-07-31 13:25:00,0.37015355718107323,-0.8300099875979298,-0.26425231377139013,0.37015355718107323,0.9934995873734276,1.5657989526495226
TELCO,2021-07-31 13:30:00,0.33306463759669086,-0.8768076804045268,-0.3019188187807655,0.33306463759669086,0.9621643500511592,1.5350067025878347
TELCO,2021-07-31 13:35:00,0.43233150894981776,-0.7773475618387125,-0.2062570158465467,0.43233150894981776,1.0646924408085339,1.6312206180826392
TELCO,2021-07-31 13:40:00,0.3992545627177743,-0.8075497145941979,-0.23110266970763577,0.3992545627177743,1.0388143425145717,1.6134513326491742
TELCO,2021-07-31 13:45:00,0.4399005047271962,-0.7644433093859897,-0.19537378788448417,0.4399005047271962,1.078269434597363,1.653499631223557
TELCO,2021-07-31 13:50:00,0.48368233794412824,-0.733641391775969,-0.15451166500876784,0.48368233794412824,1.125108254764346,1.7043754601865821
TELCO,2021-07-31 13:55:00,0.5034311078396324,-0.7192922944827798,-0.1407983217705362,0.5034311078396324,1.1452459800443076,1.7303012575208652
TELCO,2021-07-31 14:00:00,0.5195567396764935,-0.7043204411961059,-0.1273678617013189,0.5195567396764935,1.1704139342753201,1.753767775728316
TELCO,2021-07-31 14:05:00,0.5570711689752628,-0.6781671041363941,-0.09615249823113797,0.5570711689752628,1.2005227616881686,1.77744290915971
TELCO,2021-07-31 14:10:00,0.6530025169181664,-0.581616365857404,0.0010423776452641031,0.6530025169181664,1.300351841359595,1.8913444683645295
TELCO,2021-07-31 14:15:00,0.6502468888204949,-0.5885276260814347,-0.004199739762918202,0.6502468888204949,1.302385389848928,1.8865460225539725
TELCO,2021-07-31 14:20:00,0.6675316368432389,-0.5707442782088293,0.008403313598912332,0.6675316368432389,1.3180581083262244,1.9002175268984196
TELCO,2021-07-31 14:25:00,0.6069597853986032,-0.6387490916538073,-0.05028974045619957,0.6069597853986032,1.2616713806997963,1.855921614116372
TELCO,2021-07-31 14:30:00,0.6674242016313142,-0.572725689431024,0.005286968503826213,0.6674242016313142,1.3254549250055532,1.9209685334719295
TELCO,2021-07-31 14:35:00,0.5943237638261032,-0.6582547553493088,-0.06532339263235418,0.5943237638261032,1.2541526624663928,1.8486614458515156
TELCO,2021-07-31 14:40:00,0.5677137973761176,-0.6938611123552172,-0.09039395172059922,0.5677137973761176,1.227269565118533,1.8188115908775933
TELCO,2021-07-31 14:45:00,0.5907644423955823,-0.6656983204053593,-0.07332209674954329,0.5907644423955823,1.256124224128101,1.8543540942356938
TELCO,2021-07-31 14:50:00,0.6200012353813396,-0.6401831901543618,-0.04967056329087456,0.6200012353813396,1.282246450760744,1.8823736733950671
TELCO,2021-07-31 14:55:00,0.6375578725593862,-0.6270872739562484,-0.034467238121501986,0.6375578725593862,1.3013328654303393,1.8985443261637536
TELCO,2021-07-31 15:00:00,0.5991396282485852,-0.6717113073105144,-0.08062392624364605,0.5991396282485852,1.2558462006557076,1.8658707772891436
TELCO,2021-07-31 15:05:00,0.6905929743156501,-0.5809131560769375,0.025416563506358042,0.6905929743156501,1.3584404304607984,1.9639621470411472
TELCO,2021-07-31 15:10:00,0.6150941304226133,-0.6542716296753495,-0.05743308115144592,0.6150941304226133,1.2871550907588465,1.8864502655787936
