item_id,timestamp,mean,0.1,0.25,0.5,0.75,0.9
TS1,2021-07-31 02:20:00,-0.7926850324322418,-1.4389582100299096,-1.1340262520863076,-0.7926850324322418,-0.44990220891508037,-0.14483123053426047
TS1,2021-07-31 02:25:00,-0.7980000368828818,-1.4555865990272645,-1.1444975922988927,-0.7980000368828818,-0.4581157267680889,-0.14726047466308428
TS1,2021-07-31 02:30:00,-0.8391892861928651,-1.5041943483936897,-1.1846758128712709,-0.8391892861928651,-0.494602944048142,-0.1599084782497487
TS1,2021-07-31 02:35:00,-0.8631437505514192,-1.5451226698697011,-1.227444415958395,-0.8631437505514192,-0.5067465750458023,-0.19037065159969785
TS1,2021-07-31 02:40:00,-0.8614016453855557,-1.5482517783574201,-1.220554065452322,-0.8614016453855557,-0.48691621195659496,-0.171266376995156
TS1,2021-07-31 02:45:00,-0.8480548825632995,-1.5416198021128849,-1.2232485073896462,-0.8480548825632995,-0.48975947336189396,-0.1501489105770292
TS1,2021-07-31 02:50:00,-0.8629138679806271,-1.5567165856433078,-1.2360648038603355,-0.8629138679806271,-0.49189699305934154,-0.16202032449704348
TS1,2021-07-31 02:55:00,-0.9323254782691155,-1.6282619347576925,-1.2944921720279905,-0.9323254782691155,-0.5507683163724305,-0.21994417784485942
TS1,2021-07-31 03:00:00,-0.9547076673316005,-1.6602987104700366,-1.327683368228111,-0.9547076673316005,-0.5717375443382864,-0.22523585062587306
TS1,2021-07-31 03:05:00,-0.9458698998509383,-1.6790477203209069,-1.3288584117767785,-0.9458698998509383,-0.5557291659179442,-0.21656733424755809
TS1,2021-07-31 03:10:00,-0.9328021198822729,-1.6711676991834752,-1.3194288057665637,-0.9328021198822729,-0.5408670907433237,-0.2101820558766107
TS1,2021-07-31 03:15:00,-0.9504011889267823,-1.6893499091235074,-1.3404537014785212,-0.9504011889267823,-0.551055038654108,-0.21009129260982756
TS1,2021-07-31 03:20:00,-0.9799116708846312,-1.7218873753321342,-1.369538327658521,-0.9799116708846312,-0.5808038662814333,-0.24157574705044169
TS1,2021-07-31 03:25:00,-0.9798772105737629,-1.7298243662356916,-1.3813158064642934,-0.9798772105737629,-0.5937231224991488,-0.24022015022514046
TS1,2021-07-31 03:30:00,-1.00050826564268,-1.7612105918894276,-1.4135842139533146,-1.00050826564268,-0.6010738032988775,-0.24345500339676324
TS1,2021-07-31 03:35:00,-0.9681389565058273,-1.7383712606088584,-1.3848355028510675,-0.9681389565058273,-0.5658870845145889,-0.22970953244867567
TS1,2021-07-31 03:40:00,-1.0047287951756245,-1.7956880982678518,-1.4206590979886178,-1.0047287951756245,-0.6087611209253978,-0.23416501266421752
TS1,2021-07-31 03:45:00,-1.013115951736023,-1.796207279522152,-1.429395875123939,-1.013115951736023,-0.5953662589564382,-0.23666584025669574
TS1,2021-07-31 03:50:00,-1.0307518265503197,-1.8296265246079475,-1.4424634571697599,-1.0307518265503197,-0.6158756201702563,-0.25342728231691175
TS1,2021-07-31 03:55:00,-1.0322141211918932,-1.822509832095896,-1.4488168836183617,-1.0322141211918932,-0.6108803772488737,-0.2329820059677598
TS1,2021-07-31 04:00:00,-1.0284298284462672,-1.841189326078252,-1.4701663087597212,-1.0284298284462672,-0.6171616124806304,-0.2594203705447278
TS1,2021-07-31 04:05:00,-1.0232765962958716,-1.8595565452746463,-1.4659522323856056,-1.0232765962958716,-0.6084642580420281,-0.21943968455125412
TS1,2021-07-31 04:10:00,-1.0422449636307543,-1.8718862151293405,-1.472075826549239,-1.0422449636307543,-0.6076671268386479,-0.24360968504324398
TS1,2021-07-31 04:15:00,-1.0552068951227922,-1.8825637417055343,-1.4892893397376545,-1.0552068951227922,-0.6369685740581381,-0.261853212288527
TS1,2021-07-31 04:20:00,-1.0628223949527749,-1.9077177050600658,-1.5068846422632247,-1.0628223949527749,-0.6292299936209356,-0.24223763001995682
TS1,2021-07-31 04:25:00,-1.0509240148668375,-1.8926177202061942,-1.4951596753981942,-1.0509240148668375,-0.622323942418403,-0.23757196451182813
TS1,2021-07-31 04:30:00,-1.05510219069955,-1.9052231389542194,-1.4993815392863348,-1.05510219069955,-0.6238427293719726,-0.24786611711191014
TS1,2021-07-31 04:35:00,-1.0573188567690361,-1.8961489024269977,-1.5061652342809164,-1.0573188567690361,-0.6143435008611191,-0.22803728073496218
TS1,2021-07-31 04:40:00,-1.071135969578452,-1.9180907027933392,-1.5248158309060145,-1.071135969578452,-0.6327571598790481,-0.22591755313064815
TS1,2021-07-31 04:45:00,-1.088250226056713,-1.9456385600560582,-1.547284090563176,-1.088250226056713,-0.6429531966364521,-0.25499344972591603
TS1,2021-07-31 04:50:00,-1.088261105988343,-1.9489250405649199,-1.5426654119178376,-1.088261105988343,-0.6383187114872539,-0.25161760103158926
TS1,2021-07-31 04:55:00,-1.0817469915699998,-1.961575020908774,-1.536906478893223,-1.0817469915699998,-0.6502755529096856,-0.2383098321431199
TS1,2021-07-31 05:00:00,-1.07322270519682,-1.9519140885150228,-1.5324676780908972,-1.07322270519682,-0.6192177475394706,-0.22353876189411126
TS1,2021-07-31 05:05:00,-1.0758750988220986,-1.9541115655115704,-1.5422502351805403,-1.0758750988220986,-0.6260676935827211,-0.21034588588461156
TS1,2021-07-31 05:10:00,-1.0964633629075469,-1.9767281478063503,-1.5633722700020571,-1.0964633629075469,-0.6495813959921954,-0.2350838867282869
TS1,2021-07-31 05:15:00,-1.0856207644420544,-1.9773398246681735,-1.5533184722380704,-1.0856207644420544,-0.6318559439761512,-0.2162375095918273
TS1,2021-07-31 05:20:00,-1.1177727496324574,-2.005891523041247,-1.5754369040371987,-1.1177727496324574,-0.6506777415104177,-0.22543778953936963
TS1,2021-07-31 05:25:00,-1.1222777764229837,-2.0179857278066557,-1.5987230883822845,-1.1222777764229837,-0.656274571302369,-0.2241198574079378
TS1,2021-07-31 05:30:00,-1.1225776910373586,-2.025742343802078,-1.585596868207976,-1.1225776910373586,-0.6463164429333182,-0.2239814510648907
TS1,2021-07-31 05:35:00,-1.1111926786322024,-2.025058173864927,-1.5957413375347729,-1.1111926786322024,-0.645472492547869,-0.20996443817476637
TS1,2021-07-31 05:40:00,-1.1218952949193515,-2.0197345425676603,-1.589420068935893,-1.1218952949193515,-0.6400100743750302,-0.20986708201365098
TS1,2021-07-31 05:45:00,-1.1045817343243451,-2.0228042182189045,-1.5891991687938056,-1.1045817343243451,-0.632679375244333,-0.2026122883420854
TS1,2021-07-31 05:50:00,-1.08246805508589,-2.015230287786945,-1.5725244214234009,-1.08246805508589,-0.5962206025681405,-0.17062692379697686
TS1,2021-07-31 05:55:00,-1.098752285845863,-2.0204398892643427,-1.5701444024754463,-1.098752285845863,-0.6039191776767264,-0.16810722143794793
TS1,2021-07-31 06:00:00,-1.1127758082482408,-2.0589375839702537,-1.5942635073034883,-1.1127758082482408,-0.6330575517081941,-0.20418364536536332
TS1,2021-07-31 06:05:00,-1.1352079112404803,-2.070574641106194,-1.627624033777801,-1.1352079112404803,-0.6451987377234534,-0.19359016565416975
TS1,2021-07-31 06:10:00,-1.1312409484796915,-2.092790655172751,-1.6227667349019677,-1.1312409484796915,-0.6309890276997332,-0.18642668206382346
TS1,2021-07-31 06:15:00,-1.125405215550184,-2.0795002866057217,-1.6283105258827375,-1.125405215550184,-0.6308409005724546,-0.1723226916113274
TS1,2021-07-31 06:20:00,-1.138353823524693,-2.0736982115046683,-1.6413321291350431,-1.138353823524693,-0.6370667041987873,-0.1810498437710984
TS1,2021-07-31 06:25:00,-1.1452791048422495,-2.096742632472699,-1.642683618618361,-1.1452791048422495,-0.6401418277182821,-0.17546160368524755
TS1,2021-07-31 06:30:00,-1.1272947164406797,-2.089313604234398,-1.6354545901612645,-1.1272947164406797,-0.6231889871040082,-0.1849227483182733
TS1,2021-07-31 06:35:00,-1.1325085006117919,-2.101416260823809,-1.6493218838831378,-1.1325085006117919,-0.6256674054678504,-0.16106120555091752
TS1,2021-07-31 06:40:00,-1.1293213096444432,-2.091491891762569,-1.6330778495270322,-1.1293213096444432,-0.6252734746815543,-0.16990387569141108
TS1,2021-07-31 06:45:00,-1.1232373739848245,-2.0973857871150146,-1.6371116108045576,-1.1232373739848245,-0.6064297416098712,-0.15365981248223737
TS1,2021-07-31 06:50:00,-1.1308378854911887,-2.106517986268268,-1.6479657574000974,-1.1308378854911887,-0.6168499900392208,-0.14559976603115832
TS1,2021-07-31 06:55:00,-1.122210348697764,-2.120085615249931,-1.6481216397287224,-1.122210348697764,-0.6023798685899796,-0.14823663827263894
TS1,2021-07-31 07:00:00,-1.1205234150765466,-2.106625788256344,-1.6466392148655626,-1.1205234150765466,-0.6048317157784681,-0.13849208092997262
TS1,2021-07-31 07:05:00,-1.124601987026651,-2.131376270834294,-1.6446779989931801,-1.124601987026651,-0.599703356788191,-0.13439416547726615
TS1,2021-07-31 07:10:00,-1.1145454862648225,-2.1314827483805154,-1.649200757562921,-1.1145454862648225,-0.5850327697870261,-0.11073330129046682
TS1,2021-07-31 07:15:00,-1.1238258850223466,-2.1491957334711405,-1.6513390868159816,-1.1238258850223466,-0.5934137219230932,-0.12271299537705105
TS1,2021-07-31 07:20:00,-1.1418225445862868,-2.144163624958969,-1.6768597658666582,-1.1418225445862868,-0.5991088324877544,-0.11859595273485962
TS1,2021-07-31 07:25:00,-1.135825610642212,-2.155150560689554,-1.6692781100938876,-1.135825610642212,-0.5999684677209904,-0.10795929438827573
TS1,2021-07-31 07:30:00,-1.1365240471542095,-2.1590128616526747,-1.6630060590985476,-1.1365240471542095,-0.6043741708311955,-0.12009725644623061
TS1,2021-07-31 07:35:00,-1.144371455610313,-2.163314186807452,-1.6753213565949596,-1.144371455610313,-0.6013730336699715,-0.12098889808553999
TS1,2021-07-31 07:40:00,-1.1347092397704772,-2.1761531926382585,-1.6817058803805893,-1.1347092397704772,-0.5984401962691712,-0.1259637765385196
TS1,2021-07-31 07:45:00,-1.136127389161772,-2.1534927624136944,-1.6826934674302034,-1.136127389161772,-0.5960433896208097,-0.11224199487627491
TS1,2021-07-31 07:50:00,-1.1419850390476156,-2.167046585054636,-1.6806676302972845,-1.1419850390476156,-0.5834557915616434,-0.09243278930846169
TS1,2021-07-31 07:55:00,-1.129240056274584,-2.170420700427131,-1.668983544644024,-1.129240056274584,-0.57825537426879,-0.09514578815997946
TS1,2021-07-31 08:00:00,-1.1273556046615913,-2.1690549703825392,-1.6692418597080159,-1.1273556046615913,-0.564407186629882,-0.06715705815837147
TS1,2021-07-31 08:05:00,-1.109884273157415,-2.1462713731484064,-1.664522221026637,-1.109884273157415,-0.5637045923327825,-0.049181366966435686
TS1,2021-07-31 08:10:00,-1.0985923730600398,-2.1591469466700195,-1.6461019280066416,-1.0985923730600398,-0.554167371047809,-0.06828455324322508
TS1,2021-07-31 08:15:00,-1.1177032127761932,-2.168397156215136,-1.6619229211389532,-1.1177032127761932,-0.5534407456642416,-0.06319030488174977
TS1,2021-07-31 08:20:00,-1.1176690443710156,-2.1743614602712977,-1.6630881534895892,-1.1176690443710156,-0.5409582414443578,-0.044722951567916475
TS1,2021-07-31 08:25:00,-1.0903096914178467,-2.1586544552556104,-1.6458204558330065,-1.0903096914178467,-0.537973048483077,-0.01506839851165312
TS1,2021-07-31 08:30:00,-1.0986503743161142,-2.1725690027321924,-1.6480534021418647,-1.0986503743161142,-0.5280936187420562,-0.02444856728475317
TS1,2021-07-31 08:35:00,-1.0858131188604785,-2.1660665458781163,-1.658725523286647,-1.0858131188604785,-0.5270281714325606,-0.004485328892688295
TS1,2021-07-31 08:40:00,-1.0810957767227607,-2.181018442795233,-1.6693275029706784,-1.0810957767227607,-0.5209528111380711,-0.002901831372717517
TS1,2021-07-31 08:45:00,-1.0896550108074152,-2.168881470839215,-1.6579295547156125,-1.0896550108074152,-0.5052942648292806,0.00639835117728893
TS1,2021-07-31 08:50:00,-1.0721733399697213,-2.1764606609445725,-1.671228145196742,-1.0721733399697213,-0.49881181561192034,-0.0027925521040065154
TS1,2021-07-31 08:55:00,-1.08030156701576,-2.1717687198947995,-1.6617146000725658,-1.08030156701576,-0.5010943921680012,0.0024918894817791137
TS1,2021-07-31 09:00:00,-1.0790161872626376,-2.162627742497692,-1.6646651365831966,-1.0790161872626376,-0.47766691364943636,0.027411714719746003
TS1,2021-07-31 09:05:00,-1.069935124698539,-2.1524175658984124,-1.6479470242095098,-1.069935124698539,-0.4822533589542216,0.023604547915006407
TS1,2021-07-31 09:10:00,-1.06853554792736,-2.153648830360349,-1.6489327475727529,-1.06853554792736,-0.48826240296235474,0.034249115317056475
TS1,2021-07-31 09:15:00,-1.0680033397324618,-2.160628398489272,-1.6561100803346718,-1.0680033397324618,-0.4686638801253794,0.04340285182294522
TS1,2021-07-31 09:20:00,-1.067136640346224,-2.180600817834159,-1.6539848075742087,-1.067136640346224,-0.48126018861161396,0.03844225534623272
TS1,2021-07-31 09:25:00,-1.0673062241465672,-2.1823620553178387,-1.6477732349909555,-1.0673062241465672,-0.4805318365515576,0.043448391397237704
TS1,2021-07-31 09:30:00,-1.0418067478992983,-2.1708267098453478,-1.6354921419252046,-1.0418067478992983,-0.44968989103396684,0.07838283590500293
TS1,2021-07-31 09:35:00,-1.0441614367329681,-2.149104521655996,-1.621794215956881,-1.0441614367329681,-0.4318444174091596,0.08060482651585109
TS1,2021-07-31 09:40:00,-1.0298423211191376,-2.1505892783871197,-1.6252837489791048,-1.0298423211191376,-0.42902465699277004,0.09914348099164019
TS1,2021-07-31 09:45:00,-1.0283132749009978,-2.145524935551449,-1.6120366079253206,-1.0283132749009978,-0.40448928120787675,0.11591754924884913
TS1,2021-07-31 09:50:00,-0.9978445589934934,-2.139068488453905,-1.5950731930995043,-0.9978445589934934,-0.40448121195442477,0.14276090983612189
TS1,2021-07-31 09:55:00,-1.0014429825538536,-2.086745727762948,-1.5925335302823205,-1.0014429825538536,-0.37365943632994003,0.15391335271739406
TS1,2021-07-31 10:00:00,-0.9660482536754395,-2.111911440708493,-1.5692147635367717,-0.9660482536754395,-0.36420113643203367,0.15625299293463701
TS1,2021-07-31 10:05:00,-0.9733844715945795,-2.1145861978510725,-1.5852658608837134,-0.9733844715945795,-0.3556735925716462,0.18535898240873896
TS1,2021-07-31 10:10:00,-0.9808051467752166,-2.121671885374938,-1.5762394613903565,-0.9808051467752166,-0.3488652938630898,0.19413621888499275
TS1,2021-07-31 10:15:00,-0.9616331405029643,-2.093718949674524,-1.547314392958202,-0.9616331405029643,-0.323745232464977,0.1928796231907854
TS1,2021-07-31 10:20:00,-0.9398103988031469,-2.0883895382661946,-1.5340597778546217,-0.9398103988031469,-0.3165313247262628,0.22137316677672902
TS1,2021-07-31 10:25:00,-0.9603740151127297,-2.1183524775437768,-1.5636893506093135,-0.9603740151127297,-0.33449322932123754,0.20608182075746273
TS1,2021-07-31 10:30:00,-0.929391737247299,-2.090441730095889,-1.5327894527045491,-0.929391737247299,-0.3310157623041605,0.23492227855195724
TS1,2021-07-31 10:35:00,-0.9227738283431873,-2.085164162002013,-1.516903427389083,-0.9227738283431873,-0.29398673947472037,0.260464550607309
TS1,2021-07-31 10:40:00,-0.8961959602378795,-2.0554487413658116,-1.5060357417280013,-0.8961959602378795,-0.2532898205549002,0.28364163555344557
TS1,2021-07-31 10:45:00,-0.8777315874057995,-2.057708681702721,-1.4943279231987237,-0.8777315874057995,-0.2637225118648974,0.30477995742787256
TS1,2021-07-31 10:50:00,-0.8634162232984679,-2.0290674268495814,-1.4753777309651057,-0.8634162232984679,-0.2384978945750964,0.30167571245598
TS1,2021-07-31 10:55:00,-0.8607160220236748,-2.0458379141803547,-1.476009470692261,-0.8607160220236748,-0.2365691629732199,0.3282240622415733
TS1,2021-07-31 11:00:00,-0.7856962334331277,-1.9401826017445236,-1.4056518347171465,-0.7856962334331277,-0.1629930576646168,0.4176953799583198
TS1,2021-07-31 11:05:00,-0.730265432849723,-1.931792267115487,-1.3434893663860958,-0.730265432849723,-0.10557037986211465,0.4499501825410407
TS1,2021-07-31 11:10:00,-0.7253922941666039,-1.8951629147954299,-1.341614550843164,-0.7253922941666039,-0.08565017643820842,0.46788849737869914
TS1,2021-07-31 11:15:00,-0.6508556654618777,-1.8423145179896891,-1.2710496005294896,-0.6508556654618777,-0.009639179363267886,0.5432159033845468
TS1,2021-07-31 11:20:00,-0.6113786949626728,-1.801220786720217,-1.2391261899845527,-0.6113786949626728,0.016766397150950844,0.5894608440586349
TS1,2021-07-31 11:25:00,-0.5906700820779899,-1.790792524200996,-1.2095300569272582,-0.5906700820779899,0.053084610358324194,0.607078307689928
TS1,2021-07-31 11:30:00,-0.5821096544739084,-1.7863869187349528,-1.2062732558501055,-0.5821096544739084,0.06569317675791228,0.6106522048568201
TS1,2021-07-31 11:35:00,-0.5673430765380061,-1.7737999935368227,-1.1773157697758907,-0.5673430765380061,0.06236542912261937,0.6339149341885197
TS1,2021-07-31 11:40:00,-0.5046920232467377,-1.7160512923958324,-1.1250417593853517,-0.5046920232467377,0.13898554752677203,0.7150807040600918
TS1,2021-07-31 11:45:00,-0.49704060911617753,-1.7506821085270365,-1.138345343021939,-0.49704060911617753,0.14283959352797915,0.7264452938344772
TS1,2021-07-31 11:50:00,-0.4551098813493078,-1.667582168015409,-1.077159827873926,-0.4551098813493078,0.18453120984048837,0.7680300723610077
TS1,2021-07-31 11:55:00,-0.4065094692641482,-1.6396175599912284,-1.0649025467675883,-0.4065094692641482,0.22544457575558055,0.8263519050689886
TS1,2021-07-31 12:00:00,-0.22630629799833957,-1.461034072124709,-0.8688046195494712,-0.22630629799833957,0.41219864035920145,0.9990104920499445
TS1,2021-07-31 12:05:00,-0.17626972320473885,-1.3828264465792248,-0.8092193422820406,-0.17626972320473885,0.4845075005800279,1.0697283099492705
TS1,2021-07-31 12:10:00,-0.11214707084971273,-1.325707708695576,-0.7333517476710605,-0.11214707084971273,0.5608752098297555,1.1492358086069416
TS1,2021-07-31 12:15:00,-0.08727864194141924,-1.3229509413064,-0.713525339908915,-0.08727864194141924,0.5770912686910368,1.1610387908556972
TS1,2021-07-31 12:20:00,-0.06453665799965937,-1.2783137225479768,-0.7026523688111683,-0.06453665799965937,0.5985054768383389,1.2082473029123417
TS1,2021-07-31 12:25:00,0.006847345903063407,-1.2227860410937699,-0.6527563786216575,0.006847345903063407,0.6624832746823484,1.2550701914516482
TS1,2021-07-31 12:30:00,0.08191447148961777,-1.1714877815075357,-0.5740882247595631,0.08191447148961777,0.7381305753471985,1.3543455932194532
TS1,2021-07-31 12:35:00,0.16501186543218133,-1.0890740838866582,-0.4854918877873416,0.16501186543218133,0.825528020525511,1.431430048358072
TS1,2021-07-31 12:40:00,0.21093588388482923,-1.0481905477741948,-0.4473856425700905,0.21093588388482923,0.8774110916352129,1.485970382741538
TS1,2021-07-31 12:45:00,0.24680653995634214,-0.9979451498131591,-0.42177980016992866,0.24680653995634214,0.913537495928121,1.5118805033077045
TS1,2021-07-31 12:50:00,0.3122282509395922,-0.9279885452684651,-0.3416751776232796,0.3122282509395922,0.9732489394357519,1.601319739030415
TS1,2021-07-31 12:55:00,0.3957009231163379,-0.8603410454407545,-0.2604628715966638,0.3957009231163379,1.0648495552235027,1.6859477409510646
TS1,2021-07-31 13:00:00,0.5572012821108704,-0.7156803203646127,-0.1025963737193774,0.5572012821108704,1.2135720644008143,1.8323512058419567
TS1,2021-07-31 13:05:00,0.6187403962702732,-0.6640931048895549,-0.060317363502195874,0.6187403962702732,1.2823519072306124,1.8997750469346883
TS1,2021-07-31 13:10:00,0.6675928393959543,-0.618014561416848,-0.0011362879896750916,0.6675928393959543,1.3332776013812921,1.9511189163897682
TS1,2021-07-31 13:15:00,0.7140436605819435,-0.5653024735385279,0.040819964878200166,0.7140436605819435,1.3854699633213237,1.9944642103990873
TS1,2021-07-31 13:20:00,0.756896635370317,-0.523003717580407,0.09427809201894147,0.756896635370317,1.4267471851365197,2.048806573296571
TS1,2021-07-31 13:25:00,0.7709962538495909,-0.5155865089110814,0.08802464077247284,0.7709962538495909,1.430515674471538,2.0479983626505347
TS1,2021-07-31 13:30:00,0.7350319787218369,-0.5680428415884357,0.05299095007042154,0.7350319787218369,1.4045966347172776,2.0212908408420733
TS1,2021-07-31 13:35:00,0.8111316580123827,-0.48745070734483864,0.12359488940559184,0.8111316580123827,1.4854629283417506,2.0868341046779806
TS1,2021-07-31 13:40:00,0.8002425820516953,-0.4881735862908385,0.1323023215157829,0.8002425820516953,1.4876966779775378,2.104334397394462
TS1,2021-07-31 13:45:00,0.8140637308505563,-0.465077135857454,0.13783265266567687,0.8140637308505563,1.4968569314148767,2.1128303202024075
TS1,2021-07-31 13:50:00,0.8552205976222287,-0.4473982160611123,0.17492762277761303,0.8552205976222287,1.542366787414418,2.1649841472565914
TS1,2021-07-31 13:55:00,0.839349331114937,-0.4706857561825051,0.14838127381835378,0.839349331114937,1.5251973630697506,2.1581775212455407
TS1,2021-07-31 14:00:00,0.9053027437736417,-0.4031572626398145,0.2107362452526948,0.9053027437736417,1.6082082351487874,2.2356755033382214
TS1,2021-07-31 14:05:00,0.9548723104400324,-0.37366892016514236,0.2490591254833554,0.9548723104400324,1.6399639880370094,2.2518893266453404
TS1,2021-07-31 14:10:00,1.0786130019853781,-0.2446168322152638,0.3775832760993275,1.0786130019853781,1.7698655783492678,2.409737536018063
TS1,2021-07-31 14:15:00,1.1255319512628257,-0.20252350840870018,0.4213276970488011,1.1255319512628257,1.8248418627096632,2.4483384099024526
TS1,2021-07-31 14:20:00,1.0729573705429316,-0.25006607119282587,0.360917604624463,1.0729573705429316,1.766757065256629,2.384127265297337
TS1,2021-07-31 14:25:00,1.0301674910714294,-0.30465413749052545,0.3241975809037505,1.0301674910714294,1.7307557653663936,2.3718869448514925
TS1,2021-07-31 14:30:00,1.0864250816045862,-0.2326569153154231,0.3721707909353008,1.0864250816045862,1.7919715925561388,2.433909748126725
TS1,2021-07-31 14:35:00,1.0398787709637545,-0.30161728005386435,0.33297862313620247,1.0398787709637545,1.747164299803384,2.3851050950127
TS1,2021-07-31 14:40:00,0.9760571183389217,-0.38058616821659375,0.27448935260023904,0.9760571183389217,1.680695381446796,2.3104838692744947
TS1,2021-07-31 14:45:00,0.9573837048620784,-0.38450100301110623,0.2452002855993155,0.9573837048620784,1.672267012021,2.314380852143623
TS1,2021-07-31 14:50:00,0.9558408483502894,-0.39002820585528925,0.23387046513955181,0.9558408483502894,1.6620632959039854,2.306349543473129
TS1,2021-07-31 14:55:00,1.0063156986826833,-0.3451157607966081,0.2814059014544147,1.0063156986826833,1.7137312701934992,2.349988965964589
TS1,2021-07-31 15:00:00,1.0304619445760377,-0.3302431140549048,0.2911879700279475,1.0304619445760377,1.7208440053051017,2.3824310703483866
TS1,2021-07-31 15:05:00,1.0514432200704222,-0.30677622213722455,0.34514043145209355,1.0514432200704222,1.7634099120515307,2.413613209875564
TS1,2021-07-31 15:10:00,0.9490530275694901,-0.40076348379415705,0.22919681502387795,0.9490530275694901,1.6679205627915195,2.3030900932734535
TS1,2021-07-31 15:15:00,0.9507127306963257,-0.4280326555859889,0.24435366279308646,0.9507127306963257,1.6649345453151103,2.305051696655854
TS1,2021-07-31 15:20:00,0.9344615940055156,-0.43809352733347845,0.21221116684450753,0.9344615940055156,1.6402066368649586,2.317137209595302
TS1,2021-07-31 15:25:00,0.869658563628597,-0.4863327598787757,0.16669846922561032,0.869658563628597,1.5986733261708463,2.252543937469843
