time,TS1
2021-01-01 04:20:00,-0.4884238833736027
2021-01-01 04:25:00,-0.3512973495717467
2021-01-01 04:30:00,-0.4057349117458171
2021-01-01 04:35:00,-0.6362681769050539
2021-01-01 04:40:00,-0.6033821522261147
2021-01-01 04:45:00,-0.6364011566421559
2021-01-01 04:50:00,-0.6313241802506537
2021-01-01 04:55:00,-0.6621130601980504
2021-01-01 05:00:00,-0.5691914334938735
2021-01-01 05:05:00,-0.7359222420340439
2021-01-01 05:10:00,-0.7702357634826905
2021-01-01 05:15:00,-0.6498565349391319
2021-01-01 05:20:00,-0.7802207777221316
2021-01-01 05:25:00,-0.7696264991769883
2021-01-01 05:30:00,-0.7320454756166921
2021-01-01 05:35:00,-0.6666309789192869
2021-01-01 05:40:00,-0.8222240560091165
2021-01-01 05:45:00,-0.8627414892744003
2021-01-01 05:50:00,-0.7527767452436787
2021-01-01 05:55:00,-0.8574643648091986
2021-01-01 06:00:00,-0.8797900343453167
2021-01-01 06:05:00,-0.902944791834183
2021-01-01 06:10:00,-0.9220694491272022
2021-01-01 06:15:00,-0.8380974944236007
2021-01-01 06:20:00,-0.9085475809616752
2021-01-01 06:25:00,-0.9715501237539902
2021-01-01 06:30:00,-0.951280212398582
2021-01-01 06:35:00,-0.957884420362618
2021-01-01 06:40:00,-0.95030321841171
2021-01-01 06:45:00,-0.9488363704953092
2021-01-01 06:50:00,-0.9863922907378871
2021-01-01 06:55:00,-0.9823418365006472
2021-01-01 07:00:00,-1.0131028992581397
2021-01-01 07:05:00,-0.9467704352939028
2021-01-01 07:10:00,-0.9879405548198608
2021-01-01 07:15:00,-0.9631954682301416
2021-01-01 07:20:00,-1.0309432165392505
2021-01-01 07:25:00,-1.0530076758774891
2021-01-01 07:30:00,-1.0487217932281347
2021-01-01 07:35:00,-1.0336659088096094
2021-01-01 07:40:00,-1.022340241710405
2021-01-01 07:45:00,-1.0248220778242785
2021-01-01 07:50:00,-1.014387917738095
2021-01-01 07:55:00,-1.000883011273729
2021-01-01 08:00:00,-1.0478438555760428
2021-01-01 08:05:00,-1.0492543906445893
2021-01-01 08:10:00,-1.0402606182209957
2021-01-01 08:15:00,-1.0315992951401567
2021-01-01 08:20:00,-1.015917184714768
2021-01-01 08:25:00,-1.0394586689901046
2021-01-01 08:30:00,-0.9968501972056962
2021-01-01 08:35:00,-1.0073108175456909
2021-01-01 08:40:00,-1.0485915273632185
2021-01-01 08:45:00,-1.0407640415114532
2021-01-01 08:50:00,-1.0641386226473657
2021-01-01 08:55:00,-1.0293976663294624
2021-01-01 09:00:00,-0.9577114110107762
2021-01-01 09:05:00,-1.047394031261254
2021-01-01 09:10:00,-1.0272686335997372
2021-01-01 09:15:00,-1.0326237818902793
2021-01-01 09:20:00,-1.0771529967141562
2021-01-01 09:25:00,-1.053866616424281
2021-01-01 09:30:00,-1.0190415300686193
2021-01-01 09:35:00,-1.044629273972015
2021-01-01 09:40:00,-1.0721343685746478
2021-01-01 09:45:00,-1.0486953329743236
2021-01-01 09:50:00,-1.0254700148086278
2021-01-01 09:55:00,-0.9795417988729938
2021-01-01 10:00:00,-1.02632691995128
2021-01-01 10:05:00,-1.0516188517864289
2021-01-01 10:10:00,-1.0385624127007589
2021-01-01 10:15:00,-1.0281180755938788
2021-01-01 10:20:00,-1.0224976462971789
2021-01-01 10:25:00,-1.0174579856482309
2021-01-01 10:30:00,-1.0085381662416988
2021-01-01 10:35:00,-1.028815540745618
2021-01-01 10:40:00,-1.016918603551312
2021-01-01 10:45:00,-1.013026232368892
2021-01-01 10:50:00,-0.9815785599484034
2021-01-01 10:55:00,-0.9633732268583088
2021-01-01 11:00:00,-0.9623996252116688
2021-01-01 11:05:00,-0.9155968639641752
2021-01-01 11:10:00,-0.9506953729425516
2021-01-01 11:15:00,-0.9384388476836332
2021-01-01 11:20:00,-0.8634355620859073
2021-01-01 11:25:00,-0.869311095368068
2021-01-01 11:30:00,-0.8816490367925592
2021-01-01 11:35:00,-0.8952353594224979
2021-01-01 11:40:00,-0.7842827659161612
2021-01-01 11:45:00,-0.8332559464442127
2021-01-01 11:50:00,-0.7480166134298634
2021-01-01 11:55:00,-0.7724821711844496
2021-01-01 12:00:00,-0.7437001997184193
2021-01-01 12:05:00,-0.680367921455535
2021-01-01 12:10:00,-0.7123821146948003
2021-01-01 12:15:00,-0.5528973448905972
2021-01-01 12:20:00,-0.5702159202439961
2021-01-01 12:25:00,-0.5936101769532554
2021-01-01 12:30:00,-0.4999591970991567
2021-01-01 12:35:00,-0.5133351946346993
2021-01-01 12:40:00,-0.3574632671777833
2021-01-01 12:45:00,-0.4064242352809991
2021-01-01 12:50:00,-0.2477556625366619
2021-01-01 12:55:00,-0.1920615775405867
2021-01-01 13:00:00,-0.2001190640600949
2021-01-01 13:05:00,-0.1575784390803303
2021-01-01 13:10:00,-0.1402937871292533
2021-01-01 13:15:00,0.0125514943724988
2021-01-01 13:20:00,0.0288951111431651
2021-01-01 13:25:00,0.0716915185764371
2021-01-01 13:30:00,0.217601499707491
2021-01-01 13:35:00,0.2028509259098632
2021-01-01 13:40:00,0.1935158840589106
2021-01-01 13:45:00,0.246571406822385
2021-01-01 13:50:00,0.5085855893363861
2021-01-01 13:55:00,0.4262867368353027
2021-01-01 14:00:00,0.4695255054348529
2021-01-01 14:05:00,0.662603942090431
2021-01-01 14:10:00,0.7084819513906284
2021-01-01 14:15:00,0.7443437369212487
2021-01-01 14:20:00,0.7469375202627845
2021-01-01 14:25:00,0.6413719630451725
2021-01-01 14:30:00,0.8308450205019744
2021-01-01 14:35:00,0.8715999175835117
2021-01-01 14:40:00,1.0175098987145657
2021-01-01 14:45:00,0.9890155977002252
2021-01-01 14:50:00,1.0687159175834475
2021-01-01 14:55:00,1.088116032903321
2021-01-01 15:00:00,0.9217176737059058
2021-01-01 15:05:00,0.9421565236048772
2021-01-01 15:10:00,0.9993099933688424
2021-01-01 15:15:00,0.8705374366227885
2021-01-01 15:20:00,0.8847920502784694
2021-01-01 15:25:00,0.7431001049921262
2021-01-01 15:30:00,0.956806684131632
2021-01-01 15:35:00,0.8406237804552981
2021-01-01 15:40:00,0.6536305237082303
2021-01-01 15:45:00,0.7294038705386644
2021-01-01 15:50:00,0.6724668320815131
2021-01-01 15:55:00,0.5910703420821936
2021-01-01 16:00:00,0.6713778908669786
2021-01-01 16:05:00,0.5756704743641238
2021-01-01 16:10:00,0.3544756433960718
2021-01-01 16:15:00,0.5176695980101563
2021-01-01 16:20:00,0.3937684418375334
2021-01-01 16:25:00,0.5006488701291439
2021-01-01 16:30:00,0.2480728566091542
2021-01-01 16:35:00,0.2979538273833411
2021-01-01 16:40:00,0.2203262273819896
2021-01-01 16:45:00,0.2018359377123906
2021-01-01 16:50:00,0.2013338713580258
2021-01-01 16:55:00,0.1076761068234627
2021-01-01 17:00:00,0.026709087097539
2021-01-01 17:05:00,0.0219197811577269
2021-01-01 17:10:00,0.0195478568673766
2021-01-01 17:15:00,-0.1087409521615664
2021-01-01 17:20:00,-0.0639091405889778
2021-01-01 17:25:00,-0.033355010585649
2021-01-01 17:30:00,-0.0699135827999619
2021-01-01 17:35:00,-0.3094277294899102
2021-01-01 17:40:00,-0.1304580358600287
2021-01-01 17:45:00,-0.1867702052464098
2021-01-01 17:50:00,-0.2084418315857607
2021-01-01 17:55:00,-0.2523373572542637
2021-01-01 18:00:00,-0.124948875322945
2021-01-01 18:05:00,-0.231168475737324
2021-01-01 18:10:00,-0.0660748105932107
2021-01-01 18:15:00,-0.2494158738462979
2021-01-01 18:20:00,-0.3126402756897983
2021-01-01 18:25:00,-0.3325051416214825
2021-01-01 18:30:00,-0.285399783625277
2021-01-01 18:35:00,-0.3663322014808324
2021-01-01 18:40:00,-0.3162755074826179
2021-01-01 18:45:00,-0.2500339582366037
2021-01-01 18:50:00,-0.3565812587174127
2021-01-01 18:55:00,-0.3724262014739465
2021-01-01 19:00:00,-0.3667216421394883
2021-01-01 19:05:00,-0.3541659124720903
2021-01-01 19:10:00,-0.3403102380277154
2021-01-01 19:15:00,-0.4614120350407314
2021-01-01 19:20:00,-0.2299899767406597
2021-01-01 19:25:00,-0.3017949639674727
2021-01-01 19:30:00,-0.4258955897457486
2021-01-01 19:35:00,-0.2900988533149128
2021-01-01 19:40:00,-0.2890757235008829
2021-01-01 19:45:00,-0.3416108612727387
2021-01-01 19:50:00,-0.195909848299988
2021-01-01 19:55:00,-0.3286256613319449
2021-01-01 20:00:00,-0.1918376830852619
2021-01-01 20:05:00,-0.2937564745532648
2021-01-01 20:10:00,-0.262492666973361
2021-01-01 20:15:00,-0.1293154956698257
2021-01-01 20:20:00,-0.2178820359839113
2021-01-01 20:25:00,-0.0903422556782368
2021-01-01 20:30:00,-0.2263588157561188
2021-01-01 20:35:00,-0.2686348381977722
2021-01-01 20:40:00,-0.1804224582039276
2021-01-01 20:45:00,-0.1240763654152246
2021-01-01 20:50:00,-0.1596830469603837
2021-01-01 20:55:00,-0.2150704643994686
2021-01-01 21:00:00,-0.119847474081771
2021-01-01 21:05:00,-0.0806611951236003
2021-01-01 21:10:00,-0.0780212759549066
2021-01-01 21:15:00,-0.075369144361377
2021-01-01 21:20:00,-0.0214635011357146
2021-01-01 21:25:00,-0.1821688349554613
2021-01-01 21:30:00,-0.0010701085958546
2021-01-01 21:35:00,-0.0690553207212167
2021-01-01 21:40:00,0.0386460539065848
2021-01-01 21:45:00,0.0628320828260382
2021-01-01 21:50:00,-0.0342960457660597
2021-01-01 21:55:00,-0.1002804556224735
2021-01-01 22:00:00,0.0506773277740855
2021-01-01 22:05:00,-0.0045160478037177
2021-01-01 22:10:00,0.0383176753721083
2021-01-01 22:15:00,0.265149897338021
2021-01-01 22:20:00,0.2067561879851654
2021-01-01 22:25:00,-0.0028843321520322
2021-01-01 22:30:00,0.0866646298932969
2021-01-01 22:35:00,0.2961714918253462
2021-01-01 22:40:00,0.1950342955468408
2021-01-01 22:45:00,0.3316607983984714
2021-01-01 22:50:00,0.2869578957547061
2021-01-01 22:55:00,0.3745420143375483
2021-01-01 23:00:00,0.3810498798389901
2021-01-01 23:05:00,0.3891670715465849
2021-01-01 23:10:00,0.3757177994620269
2021-01-01 23:15:00,0.2437693337905924
2021-01-01 23:20:00,0.4014113843806675
2021-01-01 23:25:00,0.4888041749744139
2021-01-01 23:30:00,0.4691801651992155
2021-01-01 23:35:00,0.4855407436710428
2021-01-01 23:40:00,0.522507753649312
2021-01-01 23:45:00,0.3435970867394707
2021-01-01 23:50:00,0.5548659301881217
2021-01-01 23:55:00,0.6280237826995339
2021-01-02 00:00:00,0.6807244666747208
2021-01-02 00:05:00,0.5685058517937291
2021-01-02 00:10:00,0.6685072925624957
2021-01-02 00:15:00,0.4750441645245868
2021-01-02 00:20:00,0.7454550675813155
2021-01-02 00:25:00,0.4508079289696969
2021-01-02 00:30:00,0.3532700056775499
2021-01-02 00:35:00,0.401494157482333
2021-01-02 00:40:00,0.3438582969373497
2021-01-02 00:45:00,0.2050389853596286
2021-01-02 00:50:00,0.2042261806399948
2021-01-02 00:55:00,0.2323364687400507
2021-01-02 01:00:00,0.0227848279169365
2021-01-02 01:05:00,0.1969726787555167
2021-01-02 01:10:00,-0.0358789117184016
2021-01-02 01:15:00,-0.1163323311331711
2021-01-02 01:20:00,-0.2191928362496313
2021-01-02 01:25:00,-0.2474679920849718
2021-01-02 01:30:00,-0.0867789414983397
2021-01-02 01:35:00,-0.2496350190252976
2021-01-02 01:40:00,-0.4670534968468707
2021-01-02 01:45:00,-0.3163141801612649
2021-01-02 01:50:00,-0.2835597782833348
2021-01-02 01:55:00,-0.4782509334852981
2021-01-02 02:00:00,-0.4329000938571837
2021-01-02 02:05:00,-0.5015644524970311
2021-01-02 02:10:00,-0.5252219548083086
2021-01-02 02:15:00,-0.5790773913985344
2021-01-02 02:20:00,-0.5956197993068074
2021-01-02 02:25:00,-0.5700164506383432
2021-01-02 02:30:00,-0.6324572218882066
2021-01-02 02:35:00,-0.7967380823126863
2021-01-02 02:40:00,-0.681250608383952
2021-01-02 02:45:00,-0.8331453561526433
2021-01-02 02:50:00,-0.7753107044700533
2021-01-02 02:55:00,-0.8037032352774278
2021-01-02 03:00:00,-0.7930919950311237
2021-01-02 03:05:00,-0.8180256957377527
2021-01-02 03:10:00,-0.788725374684243
2021-01-02 03:15:00,-0.8505365275870113
2021-01-02 03:20:00,-0.904059514834482
2021-01-02 03:25:00,-0.8954450060488475
2021-01-02 03:30:00,-0.9585167525818992
2021-01-02 03:35:00,-0.8762219708890946
2021-01-02 03:40:00,-0.9159510242844164
2021-01-02 03:45:00,-0.8862253037657895
2021-01-02 03:50:00,-0.9881183134480278
2021-01-02 03:55:00,-0.987310258004719
2021-01-02 04:00:00,-0.9202592963793031
2021-01-02 04:05:00,-0.9844572998694436
2021-01-02 04:10:00,-0.9488112671775908
2021-01-02 04:15:00,-1.013427885452384
2021-01-02 04:20:00,-1.0197369598162191
2021-01-02 04:25:00,-1.0767418450780144
2021-01-02 04:30:00,-1.0735008032201758
2021-01-02 04:35:00,-1.0684190775523486
2021-01-02 04:40:00,-1.0676273053421543
2021-01-02 04:45:00,-1.084050302874254
2021-01-02 04:50:00,-1.0942442852719982
2021-01-02 04:55:00,-1.0884569528358743
2021-01-02 05:00:00,-1.0470656527267774
2021-01-02 05:05:00,-1.0598968404210296
2021-01-02 05:10:00,-1.0982438544057556
2021-01-02 05:15:00,-1.0846459978190273
2021-01-02 05:20:00,-1.0328361423888146
2021-01-02 05:25:00,-1.0919015351076449
2021-01-02 05:30:00,-1.07231687647914
2021-01-02 05:35:00,-1.1107778730956674
2021-01-02 05:40:00,-1.0628230731053203
2021-01-02 05:45:00,-1.1108511476446827
2021-01-02 05:50:00,-1.1172986294899916
2021-01-02 05:55:00,-1.0926112126842198
2021-01-02 06:00:00,-1.0926620977877028
2021-01-02 06:05:00,-1.1003308221166015
2021-01-02 06:10:00,-1.115090215998833
2021-01-02 06:15:00,-1.0768999281328346
2021-01-02 06:20:00,-1.1205586684531303
2021-01-02 06:25:00,-1.125642429525097
2021-01-02 06:30:00,-1.1143092992773818
2021-01-02 06:35:00,-1.029242297146828
2021-01-02 06:40:00,-1.1086481618978958
2021-01-02 06:45:00,-1.107475090645603
2021-01-02 06:50:00,-1.1281642952537103
2021-01-02 06:55:00,-1.098028101566988
2021-01-02 07:00:00,-1.1232074077064278
2021-01-02 07:05:00,-1.1263019004662356
2021-01-02 07:10:00,-1.1214569601466156
2021-01-02 07:15:00,-1.120907401029
2021-01-02 07:20:00,-1.1204195825036103
2021-01-02 07:25:00,-1.1193116441837758
2021-01-02 07:30:00,-1.128910610104793
2021-01-02 07:35:00,-1.114307942341289
2021-01-02 07:40:00,-1.1213029479000738
2021-01-02 07:45:00,-1.121723598088866
2021-01-02 07:50:00,-1.124943607437265
2021-01-02 07:55:00,-1.113653899144522
2021-01-02 08:00:00,-1.0997697290421966
2021-01-02 08:05:00,-1.097986715016155
2021-01-02 08:10:00,-1.1119943663029324
2021-01-02 08:15:00,-1.1028682926102829
2021-01-02 08:20:00,-1.1071216087934084
2021-01-02 08:25:00,-0.8699210381418166
2021-01-02 08:30:00,-1.108701082405518
2021-01-02 08:35:00,-1.0973116393099485
2021-01-02 08:40:00,-1.112432656660932
2021-01-02 08:45:00,-1.0957470919948604
2021-01-02 08:50:00,-1.085591782275763
2021-01-02 08:55:00,-1.0888898154495026
2021-01-02 09:00:00,-1.0870342053424922
2021-01-02 09:05:00,-1.072904429807356
2021-01-02 09:10:00,-1.0552140539645083
2021-01-02 09:15:00,-1.0638706277690222
2021-01-02 09:20:00,-1.0758055591739286
2021-01-02 09:25:00,-1.0759365035068913
2021-01-02 09:30:00,-1.042725492633708
2021-01-02 09:35:00,-1.0552846146413382
2021-01-02 09:40:00,-1.0578695778982703
2021-01-02 09:45:00,-1.042148794794235
2021-01-02 09:50:00,-1.0297667529467252
2021-01-02 09:55:00,-1.0391031517337708
2021-01-02 10:00:00,-1.0152570353055832
2021-01-02 10:05:00,-1.0158561225905889
2021-01-02 10:10:00,-0.988514538787148
2021-01-02 10:15:00,-0.9888802330641786
2021-01-02 10:20:00,-0.9945732584418472
2021-01-02 10:25:00,-0.9515339594479502
2021-01-02 10:30:00,-0.9358633829793512
2021-01-02 10:35:00,-0.937269847239619
2021-01-02 10:40:00,-0.9626113072421578
2021-01-02 10:45:00,-0.8551005821354056
2021-01-02 10:50:00,-0.9448503707224808
2021-01-02 10:55:00,-0.8811388288216372
2021-01-02 11:00:00,-0.8645292525767668
2021-01-02 11:05:00,-0.7300643489210905
2021-01-02 11:10:00,-0.6711115818979693
2021-01-02 11:15:00,-0.6489969159242939
2021-01-02 11:20:00,-0.656621539830174
2021-01-02 11:25:00,-0.6431437720876656
2021-01-02 11:30:00,-0.6044310638259092
2021-01-02 11:35:00,-0.5639380554102972
2021-01-02 11:40:00,-0.541070968373121
2021-01-02 11:45:00,-0.515953402825907
2021-01-02 11:50:00,-0.401534516070314
2021-01-02 11:55:00,-0.3789204976144595
2021-01-02 12:00:00,-0.317928255643743
2021-01-02 12:05:00,-0.2641976571740619
2021-01-02 12:10:00,-0.1492136065357853
2021-01-02 12:15:00,-0.0917629677674798
2021-01-02 12:20:00,-0.0735162481265524
2021-01-02 12:25:00,-0.0815235280106241
2021-01-02 12:30:00,0.0125637067973347
2021-01-02 12:35:00,0.1179698240240335
2021-01-02 12:40:00,0.1618375325026325
2021-01-02 12:45:00,0.1419618110822054
2021-01-02 12:50:00,0.2205195907752246
2021-01-02 12:55:00,0.2570265994180082
2021-01-02 13:00:00,0.4439676141255001
2021-01-02 13:05:00,0.462397520138966
2021-01-02 13:10:00,0.4140085005988982
2021-01-02 13:15:00,0.5215422936192294
2021-01-02 13:20:00,0.5760694135754298
2021-01-02 13:25:00,0.4799094588856001
2021-01-02 13:30:00,0.6633183689433312
2021-01-02 13:35:00,0.6220702255920327
2021-01-02 13:40:00,0.7856386945677514
2021-01-02 13:45:00,0.7633754440919058
2021-01-02 13:50:00,0.7885533932952529
2021-01-02 13:55:00,0.7113701898643188
2021-01-02 14:00:00,0.8195159610625379
2021-01-02 14:05:00,0.8687055728974035
2021-01-02 14:10:00,0.9090764570646565
2021-01-02 14:15:00,1.0791677178388386
2021-01-02 14:20:00,0.9470896647705344
2021-01-02 14:25:00,1.0717683453243765
2021-01-02 14:30:00,0.8816921297742902
2021-01-02 14:35:00,1.079741701806126
2021-01-02 14:40:00,1.1010890204192791
2021-01-02 14:45:00,0.9496624156026306
2021-01-02 14:50:00,0.939112237480506
2021-01-02 14:55:00,0.8870764521908292
2021-01-02 15:00:00,0.9601284636869968
2021-01-02 15:05:00,0.915713909962968
2021-01-02 15:10:00,0.9168428807922424
2021-01-02 15:15:00,0.8993112664722617
2021-01-02 15:20:00,0.9348229624909192
2021-01-02 15:25:00,0.796507074203656
2021-01-02 15:30:00,0.9711623895262324
2021-01-02 15:35:00,0.866995154952331
2021-01-02 15:40:00,0.7268012671125248
2021-01-02 15:45:00,0.7256743316873898
2021-01-02 15:50:00,0.712699987235339
2021-01-02 15:55:00,0.6034978412888147
2021-01-02 16:00:00,0.5699442040521795
2021-01-02 16:05:00,0.6343301431911833
2021-01-02 16:10:00,0.4483810487675851
2021-01-02 16:15:00,0.5673612761993867
2021-01-02 16:20:00,0.4266069737532219
2021-01-02 16:25:00,0.3409992325896562
2021-01-02 16:30:00,0.26898527720454
2021-01-02 16:35:00,0.4652749031239133
2021-01-02 16:40:00,0.2103832781614277
2021-01-02 16:45:00,0.339020141298194
2021-01-02 16:50:00,0.158679942214506
2021-01-02 16:55:00,0.1285261083585762
2021-01-02 17:00:00,0.1421748500487872
2021-01-02 17:05:00,0.224511696760471
2021-01-02 17:10:00,0.1418315452172891
2021-01-02 17:15:00,0.2939793615673021
2021-01-02 17:20:00,0.0287431343007628
2021-01-02 17:25:00,0.0806893618083096
2021-01-02 17:30:00,0.0706860289316147
2021-01-02 17:35:00,0.1830505144425908
2021-01-02 17:40:00,0.0783595025368385
2021-01-02 17:45:00,-0.1027955366706225
2021-01-02 17:50:00,0.0021241189667796
2021-01-02 17:55:00,-0.1417660627900256
2021-01-02 18:00:00,-0.1488458768546154
2021-01-02 18:05:00,0.1374662818065014
2021-01-02 18:10:00,-0.0935866898763075
2021-01-02 18:15:00,-0.1281281765885576
2021-01-02 18:20:00,-0.0693090677705849
2021-01-02 18:25:00,-0.0819984556431313
2021-01-02 18:30:00,-0.2188915964370124
2021-01-02 18:35:00,-0.1478749890801614
2021-01-02 18:40:00,-0.1045683736759673
2021-01-02 18:45:00,-0.1412809581368218
2021-01-02 18:50:00,-0.1950149489467351
2021-01-02 18:55:00,-0.3158507864855471
2021-01-02 19:00:00,-0.1737442972228297
2021-01-02 19:05:00,0.0025976896631939
2021-01-02 19:10:00,-0.2615163514545354
2021-01-02 19:15:00,-0.1041857176977758
2021-01-02 19:20:00,-0.1814706913356757
2021-01-02 19:25:00,-0.2853421138413298
2021-01-02 19:30:00,-0.1396736673348081
2021-01-02 19:35:00,-0.1045968693339177
2021-01-02 19:40:00,-0.2636548827369108
2021-01-02 19:45:00,-0.1326264197364474
2021-01-02 19:50:00,-0.2039015234189917
2021-01-02 19:55:00,-0.1200516929637491
2021-01-02 20:00:00,-0.037567618685988
2021-01-02 20:05:00,0.0229062736972491
2021-01-02 20:10:00,-0.049313257505938
2021-01-02 20:15:00,-0.1023083966132794
2021-01-02 20:20:00,-0.1537668055954367
2021-01-02 20:25:00,0.0790155811377449
2021-01-02 20:30:00,0.0387668212188509
2021-01-02 20:35:00,-0.127841184604914
2021-01-02 20:40:00,0.094584387399378
2021-01-02 20:45:00,0.0707131676534723
2021-01-02 20:50:00,-0.0569053149455891
2021-01-02 20:55:00,-0.0294802795724365
2021-01-02 21:00:00,-0.0014866879763681
2021-01-02 21:05:00,-0.0604598090408825
2021-01-02 21:10:00,-0.0406607545097029
2021-01-02 21:15:00,0.1138515229821495
2021-01-02 21:20:00,0.051443318198515
2021-01-02 21:25:00,0.0507784195130049
2021-01-02 21:30:00,0.1004212480028917
2021-01-02 21:35:00,0.0993139881511035
2021-01-02 21:40:00,0.0219347074547486
2021-01-02 21:45:00,-0.0557308867572034
2021-01-02 21:50:00,0.0589227499424573
2021-01-02 21:55:00,0.0935429389480943
2021-01-02 22:00:00,0.2140144391459686
2021-01-02 22:05:00,0.0814166795540921
2021-01-02 22:10:00,0.0577388232014215
2021-01-02 22:15:00,0.0783459331759097
2021-01-02 22:20:00,0.2060078377299433
2021-01-02 22:25:00,0.1223601907525396
2021-01-02 22:30:00,0.1743986899144021
2021-01-02 22:35:00,0.0537351832593856
2021-01-02 22:40:00,0.2760868022466158
2021-01-02 22:45:00,0.2157899900234992
2021-01-02 22:50:00,0.2457463896779153
2021-01-02 22:55:00,0.2347165346469583
2021-01-02 23:00:00,0.342816848486066
2021-01-02 23:05:00,0.3451894512444627
2021-01-02 23:10:00,0.4132357254940044
2021-01-02 23:15:00,0.3019038683497083
2021-01-02 23:20:00,0.3508058097328839
2021-01-02 23:25:00,0.4934299701150342
2021-01-02 23:30:00,0.390575571210992
2021-01-02 23:35:00,0.4550775283859369
2021-01-02 23:40:00,0.3730690602087295
2021-01-02 23:45:00,0.4419776673452948
2021-01-02 23:50:00,0.4908904642172134
2021-01-02 23:55:00,0.4315068699846036
2021-01-03 00:00:00,0.6490250826090032
2021-01-03 00:05:00,0.5335586411897085
2021-01-03 00:10:00,0.3551575037827429
2021-01-03 00:15:00,0.2895225049702451
2021-01-03 00:20:00,0.3385771016638694
2021-01-03 00:25:00,0.2707730405069065
2021-01-03 00:30:00,0.1965560993750032
2021-01-03 00:35:00,0.2348386588953173
2021-01-03 00:40:00,0.2396869915551696
2021-01-03 00:45:00,0.1985494384954406
2021-01-03 00:50:00,0.1772055122225198
2021-01-03 00:55:00,0.190879357230449
2021-01-03 01:00:00,0.2163789002878081
2021-01-03 01:05:00,0.0088606281998713
2021-01-03 01:10:00,-0.0388085367429247
2021-01-03 01:15:00,0.0184066736132664
2021-01-03 01:20:00,-0.1132799033922426
2021-01-03 01:25:00,-0.1676862560361768
2021-01-03 01:30:00,-0.2006441983280386
2021-01-03 01:35:00,-0.2369666636621908
2021-01-03 01:40:00,-0.2082376127037826
2021-01-03 01:45:00,-0.2933873879360021
2021-01-03 01:50:00,-0.2798621274302429
2021-01-03 01:55:00,-0.4117000028101078
2021-01-03 02:00:00,-0.3542222253199447
2021-01-03 02:05:00,-0.4605571653022184
2021-01-03 02:10:00,-0.5284446780288933
2021-01-03 02:15:00,-0.5216464282035757
2021-01-03 02:20:00,-0.5997862715799885
2021-01-03 02:25:00,-0.4666084218084068
2021-01-03 02:30:00,-0.469348075779927
2021-01-03 02:35:00,-0.5266406314934123
2021-01-03 02:40:00,-0.5174005751689611
2021-01-03 02:45:00,-0.7299205136952455
2021-01-03 02:50:00,-0.6496027878897638
2021-01-03 02:55:00,-0.779672575540609
2021-01-03 03:00:00,-0.7233441229211134
2021-01-03 03:05:00,-0.819953901925732
2021-01-03 03:10:00,-0.7759376089449629
2021-01-03 03:15:00,-0.7805437285122364
2021-01-03 03:20:00,-0.690536800535561
2021-01-03 03:25:00,-0.778012364230973
2021-01-03 03:30:00,-0.8254664548030479
2021-01-03 03:35:00,-0.8017288932622907
2021-01-03 03:40:00,-0.8643107858658134
2021-01-03 03:45:00,-0.8973643921522231
2021-01-03 03:50:00,-0.8788944565240173
